timeStamps,bufferSizes,bufferingStates,bufferingEvents,newBitrates,oldBitrates,resolutions,streamBandwidths,estimatedBandwidths
2024-09-18 03:06:04,1.0,0,1450.0800004005432,6096000,4596000,1920p,5.9,8.3
2024-09-18 03:06:06,1.0,1,1450.69700050354,6096000,4596000,1920p,5.9,8.3
2024-09-18 03:06:07,0.8,0,1450.69700050354,6096000,4596000,1920p,5.9,8.1
2024-09-18 03:06:08,1.0,1,1451.16300034523,6096000,4596000,1920p,5.9,8.4
2024-09-18 03:06:10,0.6,0,1451.16300034523,6096000,4596000,1920p,5.9,8
2024-09-18 03:06:14,1.0,1,1455.5320003032684,6096000,4596000,1920p,5.9,7.8
2024-09-18 03:06:17,1.0,1,1457.5830001831055,6096000,4596000,1920p,5.9,8.2
2024-09-18 03:06:18,1.0,0,1457.5830001831055,6096000,4596000,1920p,5.9,8.2
2024-09-18 03:06:20,1.0,1,1458.0170001983643,6096000,4596000,1920p,5.9,8.5
2024-09-18 03:06:21,1.0,0,1458.0170001983643,6096000,4596000,1920p,5.9,8.5
2024-09-18 03:06:26,1.0,1,1462.0250000953674,6096000,4596000,1920p,5.9,9.2
2024-09-18 03:06:29,1.0,1,1464.0759999752045,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:06:30,1.0,0,1464.0759999752045,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:06:31,1.0,1,1464.6029999256134,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:06:32,1.0,0,1464.6029999256134,4596000,6096000,1920p,4.4,6
2024-09-18 03:06:38,1.0,1,1469.106999874115,4596000,6096000,1920p,4.4,6.9
2024-09-18 03:06:41,1.0,1,1471.3139998912811,6096000,4596000,1920p,5.9,7.3
2024-09-18 03:06:42,0.8,0,1471.3139998912811,6096000,4596000,1920p,5.9,9.1
2024-09-18 03:06:43,1.0,0,1471.3139998912811,6096000,4596000,1920p,5.9,6.9
2024-09-18 03:06:44,0.7,0,1471.3139998912811,6096000,4596000,1920p,5.9,6.9
2024-09-18 03:06:46,1.0,1,1471.8759999275208,6096000,4596000,1920p,5.9,7.5
2024-09-18 03:06:47,0.6,0,1471.8759999275208,6096000,4596000,1920p,5.9,7.6
2024-09-18 03:06:49,1.0,1,1472.6289999485016,6096000,4596000,1920p,5.9,8.3
2024-09-18 03:06:50,0.5,1,1472.659999847412,6096000,4596000,1920p,5.9,7.8
2024-09-18 03:06:54,1.0,1,1476.3939998149872,6096000,4596000,1920p,5.9,7.8
2024-09-18 03:06:56,1.0,1,1477.9319999217987,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:06:57,1.0,0,1477.9319999217987,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:06:59,1.0,1,1478.7199997901917,6096000,4596000,1920p,5.9,8
2024-09-18 03:07:00,1.0,0,1478.7199997901917,6096000,4596000,1920p,5.9,8
2024-09-18 03:07:02,1.0,1,1479.4229996204376,6096000,4596000,1920p,5.9,8.2
2024-09-18 03:07:03,1.0,0,1479.4229996204376,6096000,4596000,1920p,5.9,7.9
2024-09-18 03:07:04,1.0,0,1479.4229996204376,6096000,4596000,1920p,5.9,8.4
2024-09-18 03:07:05,0.8,0,1479.4229996204376,6096000,4596000,1920p,5.9,8.4
2024-09-18 03:07:11,1.0,1,1484.1699995994568,6096000,4596000,1920p,5.9,8.2
2024-09-18 03:07:13,1.0,1,1485.4469997882843,6096000,4596000,1920p,5.9,8.5
2024-09-18 03:07:14,1.0,0,1485.4469997882843,6096000,4596000,1920p,5.9,8.3
2024-09-18 03:07:15,1.0,0,1485.4469997882843,6096000,4596000,1920p,5.9,8.7
2024-09-18 03:07:16,1.0,0,1485.4469997882843,6096000,4596000,1920p,5.9,8.7
2024-09-18 03:07:18,1.0,1,1486.3089997768402,6096000,4596000,1920p,5.9,9
2024-09-18 03:07:19,0.8,0,1486.3089997768402,6096000,4596000,1920p,5.9,9
2024-09-18 03:07:25,1.0,1,1491.83699965477,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:07:28,1.0,1,1493.7069997787476,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:07:29,1.0,0,1493.7069997787476,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:07:35,1.0,1,1498.4409997463226,6096000,4596000,1920p,5.9,8.7
2024-09-18 03:07:38,1.0,1,1500.7629997730255,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:07:39,1.0,0,1500.7629997730255,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:07:44,1.0,1,1504.4959998130798,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:07:46,1.0,1,1505.5099999904633,6096000,4596000,1920p,5.9,1
2024-09-18 03:07:47,1.0,0,1505.5099999904633,6096000,4596000,1920p,5.9,1
2024-09-18 03:07:49,1.0,1,1506.5119998455048,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:07:50,1.0,0,1506.5119998455048,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:07:52,1.0,1,1507.2679998874664,6096000,4596000,1920p,5.9,8
2024-09-18 03:07:53,0.8,0,1507.2679998874664,6096000,4596000,1920p,5.9,8.2
2024-09-18 03:07:54,1.0,0,1507.2679998874664,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:07:55,0.7,0,1507.2679998874664,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:07:57,1.0,1,1508.048999786377,6096000,4596000,1920p,5.9,9
2024-09-18 03:07:58,0.6,0,1508.048999786377,6096000,4596000,1920p,5.9,9
2024-09-18 03:08:01,1.0,1,1510.6879997253418,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:08:05,1.0,1,1513.255999803543,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:08:06,1.0,0,1513.255999803543,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:08:07,1.0,1,1513.7059998512268,6096000,4596000,1920p,5.9,9.6
2024-09-18 03:08:08,1.0,0,1513.7059998512268,6096000,4596000,1920p,5.9,9.6
2024-09-18 03:08:10,1.0,1,1514.71599984169,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:08:11,0.9,0,1514.71599984169,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:08:15,1.0,1,1517.4669997692108,6096000,4596000,1920p,5.9,9.9
2024-09-18 03:08:19,1.0,1,1520.5879998207092,6096000,4596000,1920p,5.9,9.9
2024-09-18 03:08:20,1.0,0,1520.5879998207092,6096000,4596000,1920p,5.9,9.9
2024-09-18 03:08:22,1.0,1,1521.2489998340607,6096000,4596000,1920p,5.9,9.9
2024-09-18 03:08:23,1.0,0,1521.2489998340607,6096000,4596000,1920p,5.9,9.9
2024-09-18 03:08:25,1.0,1,1522.0659999847412,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:08:26,0.9,0,1522.0659999847412,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:08:31,1.0,1,1526.7860000133514,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:08:34,1.0,1,1528.8359999656677,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:08:35,1.0,0,1528.8359999656677,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:08:40,1.0,1,1533.0240001678467,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:08:44,1.0,1,1535.1640000343323,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:08:45,1.0,0,1535.1640000343323,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:08:47,1.0,1,1535.9649999141693,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:08:48,0.9,0,1535.9649999141693,6096000,4596000,1920p,5.9,1
2024-09-18 03:08:49,1.0,0,1535.9649999141693,6096000,4596000,1920p,5.9,1
2024-09-18 03:08:50,0.8,0,1535.9649999141693,6096000,4596000,1920p,5.9,1.1
2024-09-18 03:08:51,1.0,1,1536.1749999523163,6096000,4596000,1920p,5.9,6.3
2024-09-18 03:08:52,0.6,0,1536.1749999523163,6096000,4596000,1920p,5.9,5.8
2024-09-18 03:08:56,1.0,1,1539.3399999141693,6096000,4596000,1920p,5.9,9
2024-09-18 03:08:59,1.0,1,1541.5750000476837,6096000,4596000,1920p,5.9,9.2
2024-09-18 03:09:00,0.9,0,1541.5750000476837,6096000,4596000,1920p,5.9,1
2024-09-18 03:09:01,1.0,0,1541.5750000476837,6096000,4596000,1920p,5.9,1
2024-09-18 03:09:02,0.8,0,1541.5750000476837,6096000,4596000,1920p,5.9,1
2024-09-18 03:09:04,1.0,1,1542.3199999332428,6096000,4596000,1920p,5.9,8.6
2024-09-18 03:09:05,0.6,0,1542.3199999332428,6096000,4596000,1920p,5.9,8.6
2024-09-18 03:09:11,1.0,1,1548.1409997940063,4596000,6096000,1920p,4.4,7.3
2024-09-18 03:09:14,1.0,1,1550.0149998664856,4596000,6096000,1920p,4.4,7.2
2024-09-18 03:09:15,1.0,0,1550.0149998664856,4596000,6096000,1920p,4.4,7.2
2024-09-18 03:09:21,1.0,1,1555.4089999198914,6096000,4596000,1920p,5.9,8
2024-09-18 03:09:23,1.0,1,1556.2689998149872,6096000,4596000,1920p,5.9,9
2024-09-18 03:09:24,1.0,0,1556.2689998149872,6096000,4596000,1920p,5.9,9
2024-09-18 03:09:27,1.0,1,1557.3399999141693,6096000,4596000,1920p,5.9,9.1
2024-09-18 03:09:28,0.9,0,1557.3399999141693,6096000,4596000,1920p,5.9,9.1
2024-09-18 03:09:30,1.0,1,1559.5259997844696,6096000,4596000,1920p,5.9,1
2024-09-18 03:09:34,1.0,1,1561.8399999141693,6096000,4596000,1920p,5.9,1
2024-09-18 03:09:35,1.0,0,1561.8399999141693,6096000,4596000,1920p,5.9,1
2024-09-18 03:09:37,1.0,1,1563.1859998703003,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:09:38,1.0,0,1563.1859998703003,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:09:40,1.0,1,1563.7669999599457,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:09:41,0.9,0,1563.7669999599457,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:09:43,1.0,1,1564.5869998931885,6096000,4596000,1920p,5.9,9.6
2024-09-18 03:09:44,0.8,0,1564.5869998931885,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:09:49,1.0,1,1568.9159998893738,6096000,4596000,1920p,5.9,8.3
2024-09-18 03:09:52,1.0,1,1571.0519998073578,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:09:53,1.0,0,1571.0519998073578,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:09:55,1.0,1,1571.5289998054504,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:09:56,0.8,0,1571.5289998054504,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:10:01,1.0,1,1575.9599997997284,6096000,4596000,1920p,5.9,8.7
2024-09-18 03:10:04,1.0,1,1578.2579996585846,6096000,4596000,1920p,5.9,1.4
2024-09-18 03:10:05,1.0,0,1578.2579996585846,6096000,4596000,1920p,5.9,7.9
2024-09-18 03:10:06,1.0,0,1578.2579996585846,6096000,4596000,1920p,5.9,1.2
2024-09-18 03:10:07,0.9,0,1578.2579996585846,6096000,4596000,1920p,5.9,1.2
2024-09-18 03:10:09,1.0,1,1578.7239997386932,6096000,4596000,1920p,5.9,1
2024-09-18 03:10:10,0.7,0,1578.7239997386932,6096000,4596000,1920p,5.9,1
2024-09-18 03:10:11,1.0,0,1578.7239997386932,6096000,4596000,1920p,5.9,1
2024-09-18 03:10:12,0.6,0,1578.7239997386932,6096000,4596000,1920p,5.9,7
2024-09-18 03:10:17,1.0,1,1583.3639996051788,6096000,4596000,1920p,5.9,8.5
2024-09-18 03:10:20,1.0,1,1584.950999736786,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:10:21,1.0,0,1584.950999736786,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:10:23,1.0,1,1586.0579996109009,6096000,4596000,1920p,5.9,9.1
2024-09-18 03:10:24,0.9,0,1586.0579996109009,6096000,4596000,1920p,5.9,9.1
2024-09-18 03:10:29,1.0,1,1590.6029996871948,6096000,4596000,1920p,5.9,8.7
2024-09-18 03:10:32,1.0,1,1592.5899996757507,6096000,4596000,1920p,5.9,8.5
2024-09-18 03:10:33,1.0,0,1592.5899996757507,6096000,4596000,1920p,5.9,8.5
2024-09-18 03:10:39,1.0,1,1597.8229994773865,6096000,4596000,1920p,5.9,8.7
2024-09-18 03:10:42,1.0,1,1599.9539995193481,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:10:43,1.0,0,1599.9539995193481,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:10:49,1.0,1,1604.6809995174408,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:10:53,1.0,1,1607.3109993934631,6096000,4596000,1920p,5.9,9
2024-09-18 03:10:54,1.0,0,1607.3109993934631,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:10:55,1.0,0,1607.3109993934631,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:10:56,1.0,0,1607.3109993934631,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:11:01,1.0,1,1612.255999326706,6096000,4596000,1920p,5.9,9.2
2024-09-18 03:11:08,0.2,1,1619.1189994812012,6096000,4596000,1920p,5.9,7.8
2024-09-18 03:11:11,1.0,1,1620.9379994869232,6096000,4596000,1920p,5.9,8.1
2024-09-18 03:11:17,1.0,1,1625.7189996242523,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:11:20,1.0,1,1627.634999513626,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:11:21,1.0,0,1627.634999513626,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:11:23,1.0,1,1628.3379995822906,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:11:24,0.7,0,1628.3379995822906,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:11:29,1.0,1,1633.2039995193481,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:11:33,1.0,1,1635.4769995212555,6096000,4596000,1920p,5.9,9
2024-09-18 03:11:34,1.0,0,1635.4769995212555,6096000,4596000,1920p,5.9,9
2024-09-18 03:11:39,1.0,1,1640.2479994297028,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:11:41,1.0,1,1641.2039995193481,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:11:42,1.0,0,1641.2039995193481,6096000,4596000,1920p,5.9,9.6
2024-09-18 03:11:43,1.0,0,1641.2039995193481,6096000,4596000,1920p,5.9,9.9
2024-09-18 03:11:44,0.9,0,1641.2039995193481,6096000,4596000,1920p,5.9,9.9
2024-09-18 03:11:46,1.0,1,1641.9469995498657,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:11:47,0.7,0,1641.9469995498657,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:11:49,1.0,1,1642.6639993190765,6096000,4596000,1920p,5.9,9.6
2024-09-18 03:11:50,0.5,0,1642.6639993190765,6096000,4596000,1920p,5.9,9.2
2024-09-18 03:11:56,1.0,1,1647.7139992713928,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:12:01,1.0,1,1652.8599994182587,6096000,4596000,1920p,5.9,1
2024-09-18 03:12:05,1.0,1,1655.0739994049072,6096000,4596000,1920p,5.9,1
2024-09-18 03:12:06,1.0,0,1655.0739994049072,6096000,4596000,1920p,5.9,1
2024-09-18 03:12:07,0.5,0,1655.0739994049072,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:12:09,1.0,1,1655.723999261856,6096000,4596000,1920p,5.9,1
2024-09-18 03:12:10,1.0,1,1656.6019990444183,6096000,4596000,1920p,5.9,9.6
2024-09-18 03:12:11,1.0,0,1656.6019990444183,6096000,4596000,1920p,5.9,9.6
2024-09-18 03:12:13,1.0,1,1656.9189989566803,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:12:14,1.0,0,1656.9189989566803,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:12:19,1.0,1,1661.131999015808,6096000,4596000,1920p,5.9,8.6
2024-09-18 03:12:22,1.0,1,1663.3229990005493,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:12:23,1.0,0,1663.3229990005493,6096000,4596000,1920p,5.9,8.9
2024-09-18 03:12:29,1.0,1,1667.8809990882874,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:12:32,1.0,1,1670.022999048233,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:12:33,1.0,0,1670.022999048233,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:12:34,1.0,1,1670.1329989433289,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:12:35,0.8,0,1670.1329989433289,6096000,4596000,1920p,5.9,1
2024-09-18 03:12:37,1.0,0,1670.1329989433289,6096000,4596000,1920p,5.9,1
2024-09-18 03:12:38,0.7,0,1670.1329989433289,6096000,4596000,1920p,5.9,1
2024-09-18 03:12:42,1.0,1,1674.413999080658,6096000,4596000,1920p,5.9,1
2024-09-18 03:12:46,1.0,1,1676.3319990634918,6096000,4596000,1920p,5.9,1
2024-09-18 03:12:47,0.9,0,1676.3319990634918,6096000,4596000,1920p,5.9,1
2024-09-18 03:12:49,1.0,1,1677.2759990692139,6096000,4596000,1920p,5.9,1
2024-09-18 03:12:50,0.7,0,1677.2759990692139,6096000,4596000,1920p,5.9,1
2024-09-18 03:12:55,1.0,1,1682.5089991092682,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:13:03,1.0,1,1689.7309992313385,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:13:06,1.0,1,1691.904999256134,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:13:07,1.0,0,1691.904999256134,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:13:08,0.6,0,1691.904999256134,6096000,4596000,1920p,5.9,8.4
2024-09-18 03:13:14,1.0,1,1697.2029991149902,6096000,4596000,1920p,5.9,9.2
2024-09-18 03:13:20,0.0,1,1703.4869992733002,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:13:23,0.8,1,1704.8729994297028,6096000,4596000,1920p,5.9,9.6
2024-09-18 03:13:25,1.0,1,1705.7439994812012,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:13:26,0.7,0,1705.7439994812012,6096000,4596000,1920p,5.9,1
2024-09-18 03:13:27,1.0,0,1705.7439994812012,6096000,4596000,1920p,5.9,1
2024-09-18 03:13:28,1.0,0,1705.7439994812012,6096000,4596000,1920p,5.9,1.1
2024-09-18 03:13:29,1.0,0,1705.7439994812012,6096000,4596000,1920p,5.9,1.1
2024-09-18 03:13:30,0.5,0,1705.7439994812012,6096000,4596000,1920p,5.9,1
2024-09-18 03:13:35,1.0,1,1710.5309994220734,6096000,4596000,1920p,5.9,1
2024-09-18 03:13:38,1.0,1,1712.4539995193481,6096000,4596000,1920p,5.9,1
2024-09-18 03:13:39,0.9,0,1712.4539995193481,6096000,4596000,1920p,5.9,1
2024-09-18 03:13:44,1.0,1,1716.9419994354248,6096000,4596000,1920p,5.9,1
2024-09-18 03:13:48,1.0,1,1719.0549993515015,6096000,4596000,1920p,5.9,1
2024-09-18 03:13:49,1.0,0,1719.0549993515015,6096000,4596000,1920p,5.9,1
2024-09-18 03:13:50,0.3,0,1719.1209995746613,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:13:51,1.0,1,1719.3619995117188,6096000,4596000,1920p,5.9,9.8
2024-09-18 03:13:52,1.0,0,1719.3619995117188,6096000,4596000,1920p,5.9,1
2024-09-18 03:13:53,1.0,0,1719.3619995117188,6096000,4596000,1920p,5.9,1
2024-09-18 03:13:55,1.0,1,1719.80499958992,6096000,4596000,1920p,5.9,1
2024-09-18 03:13:56,0.9,0,1719.80499958992,6096000,4596000,1920p,5.9,1
2024-09-18 03:14:01,1.0,1,1724.525999546051,6096000,4596000,1920p,5.9,9.7
2024-09-18 03:14:05,1.0,1,1726.719999551773,6096000,4596000,1920p,5.9,7.1
2024-09-18 03:14:06,1.0,0,1726.719999551773,6096000,4596000,1920p,5.9,7.1
2024-09-18 03:14:10,1.0,1,1730.2819995880127,6096000,4596000,1920p,5.9,9.2
2024-09-18 03:14:13,1.0,1,1732.450999736786,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:14:14,1.0,0,1732.450999736786,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:14:16,1.0,1,1733.3069999217987,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:14:17,0.9,0,1733.3069999217987,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:14:19,1.0,1,1733.6510000228882,6096000,4596000,1920p,5.9,9.3
2024-09-18 03:14:20,1.0,0,1733.6510000228882,6096000,4596000,1920p,5.9,1
2024-09-18 03:14:21,1.0,0,1733.6510000228882,6096000,4596000,1920p,5.9,1
2024-09-18 03:14:22,0.5,0,1733.6820001602173,6096000,4596000,1920p,5.9,1
2024-09-18 03:14:26,1.0,1,1737.5800001621246,6096000,4596000,1920p,5.9,1
2024-09-18 03:14:29,1.0,1,1739.770000219345,6096000,4596000,1920p,5.9,1
2024-09-18 03:14:30,1.0,0,1739.770000219345,2096000,6096000,960p,2,3.1
2024-09-18 03:14:32,1.0,1,1740.4140000343323,2096000,6096000,960p,2,1
2024-09-18 03:14:33,0.8,0,1740.4140000343323,2096000,6096000,960p,2,1
2024-09-18 03:14:35,1.0,1,1740.9070000648499,2096000,6096000,960p,2,4.8
2024-09-18 03:14:36,1.0,0,1740.9070000648499,2096000,6096000,960p,2,5.3
2024-09-18 03:14:37,1.0,0,1740.9070000648499,2096000,6096000,960p,2,5.3
2024-09-18 03:14:38,0.5,0,1740.9070000648499,4596000,2096000,1920p,4.4,5
2024-09-18 03:14:39,1.0,0,1740.9070000648499,4596000,2096000,1920p,4.4,5.2
2024-09-18 03:14:43,1.0,1,1743.3520002365112,4596000,2096000,1920p,4.4,8.5
2024-09-18 03:14:46,1.0,1,1745.9770002365112,4596000,2096000,1920p,4.4,8.4
2024-09-18 03:14:47,1.0,0,1745.9770002365112,4596000,2096000,1920p,4.4,8.4
2024-09-18 03:14:49,0.3,0,1746.0430002212524,6096000,4596000,1920p,5.9,7.8
2024-09-18 03:14:50,1.0,1,1746.3720002174377,6096000,4596000,1920p,5.9,8.6
2024-09-18 03:14:52,1.0,1,1747.331000328064,6096000,4596000,1920p,5.9,8.7
2024-09-18 03:14:53,0.8,0,1747.331000328064,6096000,4596000,1920p,5.9,8.6
2024-09-18 03:14:54,1.0,0,1747.331000328064,6096000,4596000,1920p,5.9,6.8
2024-09-18 03:14:55,0.7,0,1747.331000328064,6096000,4596000,1920p,5.9,6.8
2024-09-18 03:14:57,1.0,1,1748.047000169754,6096000,4596000,1920p,5.9,7.7
2024-09-18 03:14:58,1.0,0,1748.047000169754,6096000,4596000,1920p,5.9,8.7
2024-09-18 03:14:59,1.0,0,1748.047000169754,6096000,4596000,1920p,5.9,8.7
2024-09-18 03:15:00,0.4,0,1748.047000169754,6096000,4596000,1920p,5.9,8.4
2024-09-18 03:15:05,1.0,1,1752.9730002880096,6096000,4596000,1920p,5.9,9
2024-09-18 03:15:09,1.0,1,1755.3300001621246,6096000,4596000,1920p,5.9,9
2024-09-18 03:15:10,1.0,0,1755.3300001621246,6096000,4596000,1920p,5.9,9
2024-09-18 03:15:15,1.0,1,1760.1849999427795,6096000,4596000,1920p,5.9,9
2024-09-18 03:15:18,1.0,1,1761.9349999427795,6096000,4596000,1920p,5.9,9
2024-09-18 03:15:19,1.0,0,1761.9349999427795,6096000,4596000,1920p,5.9,9.4
2024-09-18 03:15:20,1.0,0,1761.9349999427795,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:15:22,1.0,0,1761.9349999427795,6096000,4596000,1920p,5.9,9.5
2024-09-18 03:15:29,1.0,1,1768.2249999046326,6096000,4596000,1920p,5.9,5.1
2024-09-18 03:15:34,1.0,1,1773.1480000019073,6096000,3096000,1920p,5.9,5.9
2024-09-18 03:15:37,1.0,1,1775.3929998874664,6096000,3096000,1920p,5.9,7.8
2024-09-18 03:15:38,1.0,0,1775.3929998874664,6096000,3096000,1920p,5.9,7.8
2024-09-18 03:15:39,0.6,0,1775.3929998874664,6096000,3096000,1920p,5.9,7.2
2024-09-18 03:15:41,1.0,1,1776.0969998836517,6096000,3096000,1920p,5.9,8.5
2024-09-18 03:15:43,1.0,1,1776.769999742508,6096000,3096000,1920p,5.9,8.6
2024-09-18 03:15:44,1.0,0,1776.769999742508,6096000,3096000,1920p,5.9,8
2024-09-18 03:15:50,1.0,1,1781.5209999084473,4596000,6096000,1920p,4.4,7
2024-09-18 03:15:53,1.0,1,1783.6139998435974,4596000,6096000,1920p,4.4,7
2024-09-18 03:15:54,1.0,0,1783.6139998435974,4596000,6096000,1920p,4.4,7
2024-09-18 03:15:59,1.0,1,1787.9719998836517,4596000,6096000,1920p,4.4,6.2
2024-09-18 03:16:01,1.0,1,1788.6879999637604,4596000,6096000,1920p,4.4,7
2024-09-18 03:16:02,1.0,0,1788.6879999637604,4596000,6096000,1920p,4.4,7
2024-09-18 03:16:03,1.0,1,1789.0679998397827,4596000,6096000,1920p,4.4,7.1
2024-09-18 03:16:05,0.7,0,1789.0679998397827,4596000,6096000,1920p,4.4,6.7
2024-09-18 03:16:06,1.0,1,1789.8449997901917,6096000,4596000,1920p,5.9,6.9
2024-09-18 03:16:07,0.6,0,1789.8449997901917,6096000,4596000,1920p,5.9,6.7
2024-09-18 03:16:09,1.0,1,1790.3429996967316,6096000,4596000,1920p,5.9,7.4
2024-09-18 03:16:10,0.4,0,1790.3429996967316,6096000,4596000,1920p,5.9,6.9
2024-09-18 03:16:12,1.0,1,1790.9789996147156,6096000,4596000,1920p,5.9,7.4
2024-09-18 03:16:17,1.0,1,1795.7209997177124,6096000,4596000,1920p,5.9,6.5
2024-09-18 03:16:25,0.0,1,1803.3009996414185,4596000,6096000,1920p,4.4,6.4
2024-09-18 03:16:28,0.8,1,1804.633999824524,4596000,6096000,1920p,4.4,6.7
2024-09-18 03:16:34,1.0,1,1810.021999835968,6096000,4596000,1920p,5.9,7
2024-09-18 03:16:37,1.0,1,1812.3069999217987,6096000,4596000,1920p,5.9,7.4
2024-09-18 03:16:38,0.9,0,1812.3069999217987,6096000,4596000,1920p,5.9,7.1
2024-09-18 03:16:44,1.0,1,1817.0889999866486,6096000,4596000,1920p,5.9,8.1
2024-09-18 03:16:49,0.1,1,1822.670000076294,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:16:52,1.0,1,1824.1210000514984,6096000,4596000,1920p,5.9,8.8
2024-09-18 03:16:54,1.0,1,1825.2730000019073,6096000,4596000,1920p,5.9,9
2024-09-18 03:16:55,0.6,0,1825.2730000019073,6096000,4596000,1920p,5.9,8.7
2024-09-18 03:17:01,1.0,1,1830.8280000686646,6096000,4596000,1920p,5.9,8.1
2024-09-18 03:17:05,1.0,1,1833.0209999084473,6096000,4596000,1920p,5.9,7.4
2024-09-18 03:17:06,1.0,0,1833.0209999084473,6096000,4596000,1920p,5.9,7.4
2024-09-18 03:17:13,1.0,1,1839.289999961853,6096000,4596000,1920p,5.9,6.3
2024-09-18 03:17:20,0.1,1,1846.2880001068115,3096000,6096000,1280p,3,4.7
2024-09-18 03:17:22,0.8,1,1847.1240000724792,3096000,6096000,1280p,3,5.6
2024-09-18 03:17:26,1.0,1,1850.9800000190735,3096000,6096000,1280p,3,5.9
2024-09-18 03:17:29,1.0,1,1852.3540000915527,3096000,6096000,1280p,3,5.4
2024-09-18 03:17:30,1.0,0,1852.3540000915527,3096000,6096000,1280p,3,5.4
2024-09-18 03:17:31,1.0,1,1852.91100025177,3096000,6096000,1280p,3,3.7
2024-09-18 03:17:32,1.0,0,1852.91100025177,3096000,6096000,1280p,3,3.8
2024-09-18 03:17:34,1.0,1,1853.799000263214,3096000,6096000,1280p,3,4.2
